age,race,sex,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,two_year_recid,decile_score,score_text,charge_degree,sex_male
31,African-American,Male,0,M,Poss Drugs W/O A Prescription,0,0,0,0,2,Low,0,1
31,Other,Male,0,M,Battery,0,0,0,0,3,Low,0,1
19,Hispanic,Male,1,F,arrest case no charge,1,0,0,0,9,High,1,1
32,Caucasian,Male,0,F,Aggravated Assault W/o Firearm,0,0,0,0,1,Low,1,1
30,Caucasian,Male,1,M,Driving Under The Influence,0,0,0,1,3,Low,0,1
66,Caucasian,Male,1,F,arrest case no charge,0,0,0,0,1,Low,1,1
40,African-American,Female,0,F,Grand Theft in the 1st Degree,0,0,0,0,1,Low,1,0
59,African-American,Male,4,M,Battery,0,0,0,0,2,Low,0,1
27,African-American,Male,3,M,Leave Accd/Attend Veh/Less $50,0,0,0,0,7,Medium,0,1
22,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,3,Low,1,1
58,Caucasian,Male,1,F,Fel Drive License Perm Revoke,0,0,0,0,1,Low,1,1
29,Caucasian,Male,2,F,Grand Theft in the 3rd Degree,0,0,0,0,3,Low,1,1
27,African-American,Male,0,F,Aggravated Assault W/Dead Weap,0,0,0,1,8,High,1,1
24,Caucasian,Male,0,F,Possession Of Alprazolam,0,0,0,0,5,Medium,1,1
35,Caucasian,Female,3,F,Aggrav Battery w/Deadly Weapon,0,1,0,0,4,Low,1,0
29,African-American,Male,7,F,Grand Theft in the 3rd Degree,0,2,1,1,8,High,1,1
30,African-American,Male,5,F,Aggravated Assault W/dead Weap,1,0,0,1,9,High,1,1
23,African-American,Male,1,F,Possession Burglary Tools,0,1,1,0,2,Low,1,1
32,Caucasian,Male,2,F,Possession Of Heroin,0,0,0,1,4,Low,1,1
22,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,5,Medium,1,1
21,African-American,Male,0,M,Battery,0,0,0,0,3,Low,0,1
43,Caucasian,Female,0,M,Battery,0,0,0,0,2,Low,0,0
29,African-American,Male,0,F,Poss of Cocaine W/I/D/S 1000FT Park,0,0,0,0,8,High,1,1
43,African-American,Male,1,F,Robbery Sudd Snatch No Weapon,0,0,0,0,3,Low,1,1
25,African-American,Male,1,F,arrest case no charge,0,0,0,0,2,Low,1,1
47,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
21,African-American,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,0,5,Medium,1,0
54,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
34,African-American,Male,3,F,Lewd Act Presence Child 16-,0,0,1,1,1,Low,1,1
28,African-American,Female,2,M,Battery,0,0,0,0,2,Low,0,0
53,Caucasian,Female,4,F,Poss Contr Subst W/o Prescript,0,0,0,1,1,Low,1,0
54,African-American,Male,0,M,Soliciting For Prostitution,0,0,0,0,1,Low,0,1
37,Hispanic,Male,3,F,arrest case no charge,0,0,0,1,1,Low,1,1
34,African-American,Male,2,F,Felony Driving While Lic Suspd,0,0,0,0,4,Low,1,1
60,Caucasian,Female,0,F,Battery on Law Enforc Officer,0,0,0,1,1,Low,1,0
22,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,1
51,African-American,Male,3,F,Felony Driving While Lic Suspd,0,0,0,0,7,Medium,1,1
29,African-American,Male,0,F,Felony Battery (Dom Strang),0,0,0,1,2,Low,1,1
28,African-American,Male,5,M,arrest case no charge,0,0,1,0,6,Medium,0,1
33,Caucasian,Male,0,F,Grand Theft (Motor Vehicle),0,0,0,1,1,Low,1,1
43,Caucasian,Male,4,M,Battery,0,0,0,0,2,Low,0,1
45,Hispanic,Male,1,M,Battery,0,0,0,0,6,Medium,0,1
32,Caucasian,Male,5,F,Resist Officer w/Violence,0,0,0,1,5,Medium,1,1
35,African-American,Female,0,F,Possession of Cocaine,0,0,0,1,3,Low,1,0
23,African-American,Male,1,F,Felony Batt(Great Bodily Harm),0,0,0,1,4,Low,1,1
41,Hispanic,Male,1,M,Aggrav Battery w/Deadly Weapon,0,0,0,0,1,Low,0,1
25,Other,Male,24,F,arrest case no charge,20,0,0,1,10,High,1,1
35,Hispanic,Male,12,F,Aggravated Assault W/Dead Weap,0,1,0,0,9,High,1,1
25,African-American,Male,4,F,Crim Use of Personal ID Info,0,0,0,1,6,Medium,1,1
69,Caucasian,Male,6,F,Driving While License Revoked,0,0,0,1,2,Low,1,1
24,Asian,Male,0,M,Battery,0,0,0,0,3,Low,0,1
28,Hispanic,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,1
47,African-American,Male,23,F,Poss Wep Conv Felon,0,0,0,1,7,Medium,1,1
29,African-American,Male,13,F,Poss Pyrrolidinovalerophenone,0,1,0,1,10,High,1,1
26,African-American,Male,9,F,Drivg While Lic Suspd/Revk/Can,0,0,0,1,8,High,1,1
31,Other,Male,0,M,Viol Prot Injunc Repeat Viol,0,0,0,0,1,Low,0,1
28,Caucasian,Male,0,F,"Deliver 3,4 Methylenediox",0,0,0,0,7,Medium,1,1
48,Caucasian,Male,1,M,Driving Under The Influence,0,0,0,1,1,Low,0,1
44,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
42,African-American,Male,7,M,Driving License Suspended,0,0,0,0,5,Medium,0,1
39,African-American,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,0,7,Medium,1,1
46,Hispanic,Female,2,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,0
55,Caucasian,Male,0,M,Battery,0,0,0,0,5,Medium,0,1
27,African-American,Male,5,F,Burglary Dwelling Occupied,0,0,0,1,9,High,1,1
31,Caucasian,Female,0,M,Battery,0,0,0,0,9,High,0,0
25,African-American,Male,0,F,Poss Tetrahydrocannabinols,0,0,0,0,2,Low,1,1
32,Caucasian,Male,6,M,Refuse Submit Blood/Breath Test,0,0,2,0,7,Medium,0,1
36,African-American,Male,2,F,Driving While License Revoked,0,0,0,0,5,Medium,1,1
21,African-American,Male,3,F,arrest case no charge,0,0,0,1,7,Medium,1,1
39,Caucasian,Male,2,M,Driving Under The Influence,0,0,0,0,4,Low,0,1
26,African-American,Female,0,M,Battery,0,0,0,0,2,Low,0,0
28,African-American,Male,8,F,Grand Theft in the 3rd Degree,0,0,0,1,8,High,1,1
67,Caucasian,Male,2,M,Refuse Submit Blood/Breath Test,0,0,0,1,1,Low,0,1
22,Other,Female,0,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,4,Low,1,0
37,Caucasian,Male,3,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
23,African-American,Male,2,M,Criminal Mischief,0,0,0,1,8,High,0,1
49,African-American,Female,14,M,Battery,0,0,0,1,7,Medium,0,0
32,Caucasian,Male,9,M,Trespass Other Struct/Conve,0,0,0,1,7,Medium,0,1
41,Caucasian,Male,9,M,Battery,0,0,0,0,6,Medium,0,1
25,African-American,Male,1,M,Battery,0,0,0,0,3,Low,0,1
58,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
44,African-American,Male,19,M,Battery,2,0,0,1,9,High,0,1
28,African-American,Male,1,F,Aggrav Stalking After Injunctn,0,0,0,0,4,Low,1,1
39,African-American,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,1,5,Medium,1,0
54,Caucasian,Male,0,F,Agg Battery Grt/Bod/Harm,0,0,0,0,1,Low,1,1
43,Caucasian,Male,0,M,DUI Property Damage/Injury,0,0,0,0,4,Low,0,1
31,African-American,Male,5,M,Battery,0,0,0,0,10,High,0,1
30,African-American,Male,11,F,Pos Cannabis W/Intent Sel/Del,4,1,0,0,10,High,1,1
27,Caucasian,Male,4,M,Battery,0,1,3,1,4,Low,0,1
28,African-American,Male,0,M,Battery,0,0,0,1,2,Low,0,1
24,African-American,Male,0,M,Possess Drug Paraphernalia,0,0,0,0,7,Medium,0,1
43,Caucasian,Male,0,M,Susp Drivers Lic 1st Offense,0,0,0,0,1,Low,0,1
44,African-American,Male,10,M,Driving Under The Influence,0,0,0,1,4,Low,0,1
24,Hispanic,Male,11,F,Solicit Deliver Cocaine,0,0,0,1,10,High,1,1
23,African-American,Male,0,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,3,Low,1,1
36,Caucasian,Male,5,M,Viol Injunct Domestic Violence,0,0,0,1,3,Low,0,1
27,Caucasian,Male,1,F,arrest case no charge,0,0,0,0,9,High,1,1
24,African-American,Male,0,F,Felon in Pos of Firearm or Amm,0,0,0,1,10,High,1,1
66,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
36,Caucasian,Female,3,F,Possession of Cocaine,0,0,1,0,4,Low,1,0
53,Hispanic,Male,9,F,Felony Petit Theft,0,0,0,1,8,High,1,1
23,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,1,3,Low,1,1
22,African-American,Female,0,M,Battery,0,0,0,1,7,Medium,0,0
25,Hispanic,Male,1,F,Crimin Mischief Damage $1000+,0,0,1,0,3,Low,1,1
56,African-American,Male,4,F,Possession of Cocaine,0,0,0,0,1,Low,1,1
51,Asian,Male,1,F,arrest case no charge,0,0,0,1,1,Low,1,1
58,African-American,Female,3,M,arrest case no charge,0,0,0,0,1,Low,0,0
24,Caucasian,Male,3,M,DUI Level 0.15 Or Minor In Veh,0,1,2,0,5,Medium,0,1
22,African-American,Male,0,F,Burglary Dwelling Armed,0,0,0,1,3,Low,1,1
39,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
20,Hispanic,Male,3,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,10,High,1,1
46,Caucasian,Male,10,F,arrest case no charge,0,0,0,1,7,Medium,1,1
38,Caucasian,Male,1,F,Possession Of Methamphetamine,0,0,0,1,1,Low,1,1
23,Caucasian,Male,0,M,Viol Pretrial Release Dom Viol,0,0,0,1,8,High,0,1
39,Other,Male,6,F,Burglary Unoccupied Dwelling,0,0,0,0,5,Medium,1,1
25,African-American,Male,0,F,Felony Battery,0,0,0,0,8,High,1,1
31,African-American,Male,19,F,Driving While License Revoked,0,0,0,1,9,High,1,1
25,African-American,Female,1,M,Battery,0,0,0,1,3,Low,0,0
26,African-American,Male,6,F,arrest case no charge,0,0,0,0,6,Medium,1,1
25,African-American,Male,2,F,Possession Burglary Tools,0,0,1,0,9,High,1,1
37,Caucasian,Male,11,F,Driving While License Revoked,0,0,0,1,8,High,1,1
36,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
26,African-American,Male,1,F,Pos Cannabis W/Intent Sel/Del,0,0,0,1,6,Medium,1,1
21,Other,Male,3,F,Grand Theft in the 3rd Degree,0,2,0,1,2,Low,1,1
35,African-American,Male,7,F,Resist Officer w/Violence,0,0,0,1,4,Low,1,1
22,African-American,Male,2,F,Crim Use of Personal ID Info,0,0,0,1,4,Low,1,1
25,Caucasian,Male,0,F,Aggravated Battery,0,0,0,0,2,Low,1,1
36,Hispanic,Male,0,M,Operating W/O Valid License,0,0,0,0,1,Low,0,1
24,African-American,Male,2,M,Susp Drivers Lic 1st Offense,0,0,0,1,7,Medium,0,1
21,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,1,1,9,High,1,1
32,Caucasian,Male,15,F,Possession of Cocaine,2,0,1,1,9,High,1,1
33,African-American,Male,2,M,Battery,0,0,0,1,2,Low,0,1
33,African-American,Male,10,F,Possession of Cocaine,0,0,0,1,9,High,1,1
29,Caucasian,Male,0,M,DUI Property Damage/Injury,0,0,0,0,3,Low,0,1
50,Caucasian,Male,8,F,DWI w/Inj Susp Lic / Habit Off,0,0,0,0,3,Low,1,1
33,African-American,Male,14,F,Driving While License Revoked,0,0,0,1,8,High,1,1
37,African-American,Male,13,F,Agg Battery Grt/Bod/Harm,0,1,0,1,8,High,1,1
27,African-American,Male,9,F,Burglary Unoccupied Dwelling,0,0,0,1,7,Medium,1,1
27,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
21,Hispanic,Male,1,M,Possess Cannabis/20 Grams Or Less,0,0,0,1,5,Medium,0,1
58,African-American,Male,1,F,arrest case no charge,0,0,0,0,1,Low,1,1
27,African-American,Male,4,F,"Deliver 3,4 Methylenediox",0,0,0,0,8,High,1,1
28,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,1,7,Medium,1,1
31,Caucasian,Female,0,M,Battery,0,0,0,0,3,Low,0,0
24,African-American,Male,3,M,arrest case no charge,0,0,0,0,7,Medium,0,1
26,African-American,Male,6,F,Possession of Cannabis,0,0,0,1,9,High,1,1
43,Caucasian,Male,0,M,DUI- Enhanced,0,0,0,0,1,Low,0,1
22,African-American,Male,3,F,Felony Batt(Great Bodily Harm),0,0,0,1,6,Medium,1,1
23,African-American,Male,0,F,Burglary Unoccupied Dwelling,0,0,0,0,5,Medium,1,1
42,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,4,Low,0,1
30,African-American,Male,18,M,Battery,0,3,0,0,10,High,0,1
29,African-American,Male,1,F,False Imprisonment,0,0,0,0,9,High,1,1
38,Caucasian,Male,2,F,arrest case no charge,0,0,0,1,4,Low,1,1
26,Caucasian,Male,3,M,Petit Theft $100- $300,0,0,1,0,4,Low,0,1
51,African-American,Male,5,M,Driving License Suspended,0,0,0,0,7,Medium,0,1
36,Other,Male,0,M,Battery,0,0,0,0,1,Low,0,1
62,Hispanic,Male,0,M,Battery,0,0,0,0,1,Low,0,1
23,African-American,Male,0,F,Grand Theft (Motor Vehicle),0,0,0,1,3,Low,1,1
34,African-American,Male,7,F,arrest case no charge,0,0,0,1,5,Medium,1,1
35,African-American,Male,1,M,Violation License Restrictions,0,0,0,0,2,Low,0,1
22,Caucasian,Male,0,F,"Poss3,4 Methylenedioxymethcath",0,0,0,0,3,Low,1,1
29,African-American,Male,10,M,Assault,0,0,0,1,10,High,0,1
40,African-American,Male,0,F,Stalking (Aggravated),0,0,0,0,2,Low,1,1
36,African-American,Male,2,F,Possession of Cocaine,0,0,0,0,2,Low,1,1
26,African-American,Male,8,F,arrest case no charge,0,0,0,1,8,High,1,1
25,African-American,Male,1,F,Burglary Structure Unoccup,0,0,0,1,3,Low,1,1
69,Caucasian,Male,0,M,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,Low,0,1
27,African-American,Male,1,F,Grand Theft in the 3rd Degree,0,1,0,0,4,Low,1,1
20,Caucasian,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,1,5,Medium,1,1
27,African-American,Male,1,F,Throw Deadly Missile Into Veh,0,0,0,0,1,Low,1,1
24,African-American,Female,6,M,arrest case no charge,0,0,0,0,6,Medium,0,0
42,Caucasian,Male,0,F,Aggravated Assault w/Firearm,0,0,0,0,1,Low,1,1
25,Caucasian,Male,1,F,Burglary Conveyance Unoccup,0,0,0,0,3,Low,1,1
25,African-American,Male,0,F,Uttering a Forged Instrument,0,0,0,0,4,Low,1,1
22,African-American,Male,0,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,3,Low,1,1
21,Caucasian,Male,0,F,Burglary Structure Unoccup,0,0,0,0,4,Low,1,1
30,African-American,Male,1,M,Battery,0,0,0,0,2,Low,0,1
46,Caucasian,Male,9,M,Battery,0,0,0,0,5,Medium,0,1
26,African-American,Male,2,M,Battery,0,0,0,0,7,Medium,0,1
33,African-American,Male,0,F,arrest case no charge,0,0,0,1,5,Medium,1,1
40,African-American,Male,1,M,Battery,0,0,0,0,1,Low,0,1
34,Caucasian,Male,0,F,Possession of Cocaine,0,0,0,0,4,Low,1,1
22,Caucasian,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,1,2,Low,1,1
28,Hispanic,Male,3,M,arrest case no charge,0,0,0,0,5,Medium,0,1
31,African-American,Male,4,M,Assault,0,0,0,1,3,Low,0,1
59,Caucasian,Male,3,M,Driving Under The Influence,0,0,0,1,1,Low,0,1
37,Native American,Male,0,F,"Aggr Child Abuse-Torture,Punish",0,0,0,0,2,Low,1,1
50,African-American,Male,0,F,Aggravated Battery / Pregnant,0,0,0,0,1,Low,1,1
57,African-American,Male,8,F,Felony Battery w/Prior Convict,0,0,0,1,5,Medium,1,1
31,African-American,Male,5,M,Assault,0,0,0,0,5,Medium,0,1
44,African-American,Male,9,F,Grand Theft in the 3rd Degree,0,0,0,0,8,High,1,1
48,African-American,Male,5,F,Possession of Cocaine,0,0,0,1,9,High,1,1
25,Caucasian,Female,0,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,0
51,African-American,Male,5,M,arrest case no charge,0,0,0,0,3,Low,0,1
50,Caucasian,Male,0,F,arrest case no charge,0,0,0,1,1,Low,1,1
57,Caucasian,Male,2,F,arrest case no charge,0,0,0,0,1,Low,1,1
55,Caucasian,Male,0,M,DUI - Enhanced,0,0,0,0,1,Low,0,1
59,African-American,Male,4,F,Possession of Cocaine,0,0,0,1,3,Low,1,1
42,African-American,Female,0,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,1,Low,1,0
20,Hispanic,Male,2,F,arrest case no charge,2,0,0,1,8,High,1,1
21,Other,Male,0,F,Purchase Cannabis,0,0,0,0,4,Low,1,1
32,African-American,Male,21,F,Felony Petit Theft,0,0,0,1,9,High,1,1
24,Hispanic,Female,0,M,Battery,0,0,0,0,4,Low,0,0
42,African-American,Male,1,F,Tampering With Physical Evidence,0,0,0,0,4,Low,1,1
29,African-American,Male,8,F,arrest case no charge,0,0,0,1,8,High,1,1
21,African-American,Male,1,F,arrest case no charge,0,0,0,0,6,Medium,1,1
58,Caucasian,Male,0,M,DUI Blood Alcohol Above 0.20,0,0,0,0,1,Low,0,1
22,African-American,Male,1,F,Pos Cannabis W/Intent Sel/Del,0,0,1,1,7,Medium,1,1
46,Caucasian,Male,1,M,Battery,0,0,0,1,1,Low,0,1
50,Caucasian,Male,0,M,Battery,0,0,0,1,2,Low,0,1
46,African-American,Male,2,F,Grand Theft in the 3rd Degree,0,0,0,0,9,High,1,1
44,African-American,Female,11,F,Possession of Cocaine,0,1,0,1,8,High,1,0
35,African-American,Male,4,M,Battery,0,0,0,0,5,Medium,0,1
30,African-American,Male,14,F,Grand Theft (Motor Vehicle),0,1,0,1,9,High,1,1
42,African-American,Male,2,F,Possession of Cocaine,0,0,0,0,5,Medium,1,1
46,African-American,Male,5,F,Grand Theft (Motor Vehicle),0,0,0,1,1,Low,1,1
42,African-American,Male,0,F,Poss Pyrrolidinovalerophenone,0,0,0,1,10,High,1,1
29,Caucasian,Male,7,F,Aggravated Battery / Pregnant,0,0,0,1,10,High,1,1
32,African-American,Male,8,F,Aggravated Battery / Pregnant,0,0,1,0,4,Low,1,1
31,Other,Male,5,F,Grand Theft in the 3rd Degree,0,0,0,0,6,Medium,1,1
33,African-American,Female,1,M,Battery,0,0,0,0,1,Low,0,0
25,Caucasian,Male,4,F,Robbery / No Weapon,0,0,0,0,4,Low,1,1
33,African-American,Female,0,M,Battery,0,0,0,0,1,Low,0,0
21,Hispanic,Male,1,F,arrest case no charge,0,0,0,0,5,Medium,1,1
35,Caucasian,Male,1,F,Possession of Cocaine,0,0,0,1,1,Low,1,1
56,African-American,Male,1,F,arrest case no charge,0,0,0,0,1,Low,1,1
38,Caucasian,Male,0,M,Battery,0,0,0,1,3,Low,0,1
40,African-American,Female,4,M,arrest case no charge,0,0,0,0,1,Low,0,0
28,African-American,Male,4,F,Grand Theft in the 3rd Degree,0,0,1,0,4,Low,1,1
51,African-American,Male,0,M,Battery,0,0,0,0,1,Low,0,1
35,African-American,Male,2,M,Battery,0,0,0,0,2,Low,0,1
61,African-American,Male,5,F,Possession of Cocaine,0,0,0,0,2,Low,1,1
25,African-American,Male,0,F,Poss Unlaw Issue Driver Licenc,0,0,0,0,3,Low,1,1
25,African-American,Male,4,F,Felony Driving While Lic Suspd,0,0,0,1,7,Medium,1,1
26,African-American,Male,0,M,Petit Theft,0,0,0,0,5,Medium,0,1
42,Caucasian,Male,1,M,Battery,0,0,0,0,1,Low,0,1
25,African-American,Female,1,F,Grand Theft in the 3rd Degree,0,0,0,0,4,Low,1,0
26,African-American,Male,13,M,Driving License Suspended,0,1,0,1,10,High,0,1
31,African-American,Male,9,F,Poss of Methylethcathinone,0,0,0,0,7,Medium,1,1
35,Caucasian,Male,1,F,Possession of Cocaine,0,0,1,0,2,Low,1,1
34,Caucasian,Male,0,F,Lewd/Lasc Battery Pers 12+/<16,0,0,0,0,1,Low,1,1
33,Caucasian,Female,1,M,Battery,0,0,0,0,2,Low,0,0
30,African-American,Male,3,F,Carrying Concealed Firearm,0,0,1,0,2,Low,1,1
50,African-American,Female,7,M,Battery,0,0,0,0,4,Low,0,0
21,African-American,Male,0,F,Burglary Dwelling Armed,0,0,0,0,5,Medium,1,1
31,Hispanic,Male,16,F,Burglary Conveyance Unoccup,0,0,0,1,10,High,1,1
31,African-American,Male,2,F,"Poss 3,4 MDMA (Ecstasy)",0,0,0,1,7,Medium,1,1
23,African-American,Female,0,M,Battery,0,0,0,0,4,Low,0,0
25,African-American,Male,1,F,Burglary Conveyance Unoccup,0,0,0,0,6,Medium,1,1
24,Caucasian,Female,1,F,arrest case no charge,0,0,0,0,5,Medium,1,0
31,African-American,Male,13,M,Possess Cannabis/20 Grams Or Less,0,0,0,1,10,High,0,1
60,African-American,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
30,African-American,Male,2,F,arrest case no charge,0,0,0,0,2,Low,1,1
32,Other,Female,0,M,Battery,0,0,0,0,1,Low,0,0
46,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
21,Caucasian,Male,0,M,Battery,0,0,1,1,4,Low,0,1
35,African-American,Male,0,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,8,High,1,1
34,Hispanic,Male,2,F,Use of Anti-Shoplifting Device,0,0,0,1,3,Low,1,1
41,Asian,Male,2,F,Felony Petit Theft,0,0,0,1,8,High,1,1
23,African-American,Male,1,F,Grand Theft in the 3rd Degree,0,0,0,1,10,High,1,1
23,African-American,Male,3,F,Grand Theft in the 3rd Degree,0,0,0,1,6,Medium,1,1
28,African-American,Male,2,M,Resist/Obstruct W/O Violence,0,0,0,0,4,Low,0,1
21,Hispanic,Male,0,F,Possession Of Alprazolam,0,0,0,1,4,Low,1,1
46,Caucasian,Male,2,M,Possess Cannabis/20 Grams Or Less,0,0,1,0,4,Low,0,1
56,African-American,Male,1,F,arrest case no charge,0,0,0,0,2,Low,1,1
40,Hispanic,Male,8,F,Possession of Cocaine,0,0,0,1,5,Medium,1,1
30,Hispanic,Male,5,F,arrest case no charge,0,0,0,1,3,Low,1,1
24,African-American,Male,1,M,Battery,0,0,0,1,4,Low,0,1
33,Caucasian,Female,0,M,Battery,0,0,0,0,1,Low,0,0
48,Caucasian,Male,2,M,arrest case no charge,0,0,0,0,8,High,0,1
33,African-American,Male,11,F,"Poss 3,4 MDMA (Ecstasy)",0,0,0,1,6,Medium,1,1
25,Hispanic,Male,0,F,Poss Contr Subst W/o Prescript,0,0,0,0,7,Medium,1,1
30,African-American,Male,7,F,Possess Countrfeit Credit Card,0,1,1,1,5,Medium,1,1
37,Hispanic,Male,0,F,Tamper With Witness/Victim/CI,0,0,0,1,3,Low,1,1
43,Caucasian,Female,7,F,Agg Battery Grt/Bod/Harm,0,0,0,0,8,High,1,0
32,Caucasian,Male,0,F,Driving While License Revoked,0,0,0,0,3,Low,1,1
33,Other,Male,3,F,arrest case no charge,0,0,0,0,7,Medium,1,1
39,Other,Male,4,F,Poss Pyrrolidinovalerophenone,0,1,0,1,2,Low,1,1
49,Caucasian,Male,4,F,Aggravated Assault w/Firearm,0,0,0,0,1,Low,1,1
24,Caucasian,Male,0,F,Robbery W/Deadly Weapon,0,0,0,0,4,Low,1,1
26,African-American,Male,1,F,Grand Theft (Motor Vehicle),0,0,0,0,9,High,1,1
42,Caucasian,Male,0,F,Aggrav Battery w/Deadly Weapon,0,0,0,0,2,Low,1,1
22,African-American,Male,1,F,Burglary Unoccupied Dwelling,0,0,0,1,6,Medium,1,1
36,Hispanic,Male,0,F,Grand Theft in the 3rd Degree,0,0,0,0,1,Low,1,1
29,Caucasian,Male,7,M,Battery,0,0,1,1,7,Medium,0,1
39,Caucasian,Male,0,M,Battery,0,0,0,0,3,Low,0,1
27,African-American,Male,13,F,arrest case no charge,0,2,1,1,6,Medium,1,1
38,Caucasian,Male,2,F,Possession of Cocaine,0,0,0,1,5,Medium,1,1
20,Caucasian,Male,0,F,Burglary Conveyance Unoccup,0,0,0,1,2,Low,1,1
25,African-American,Male,4,F,arrest case no charge,2,0,0,1,10,High,1,1
53,Caucasian,Male,0,M,Battery,0,0,0,0,1,Low,0,1
27,African-American,Female,0,M,Battery,0,0,0,1,8,High,0,0
21,Other,Male,0,F,Burglary Structure Unoccup,0,0,0,1,5,Medium,1,1
50,Caucasian,Male,1,M,Viol Injunct Domestic Violence,0,0,0,1,1,Low,0,1
41,African-American,Male,4,F,Child Abuse,0,0,0,0,5,Medium,1,1
22,Caucasian,Male,5,F,Possession Of Alprazolam,0,0,2,1,8,High,1,1
22,Caucasian,Male,0,F,Grand Theft (Motor Vehicle),0,0,2,1,7,Medium,1,1
25,African-American,Male,2,F,Pos Cannabis W/Intent Sel/Del,0,0,0,0,5,Medium,1,1
42,African-American,Male,1,F,Felony Driving While Lic Suspd,0,0,0,1,4,Low,1,1
51,Other,Male,2,F,arrest case no charge,0,0,0,0,1,Low,1,1
24,African-American,Male,0,F,Possession of Cannabis,0,0,1,0,3,Low,1,1
37,African-American,Male,4,F,arrest case no charge,0,0,0,0,4,Low,1,1
37,Caucasian,Male,0,M,Possess Cannabis/20 Grams Or Less,0,0,0,0,1,Low,0,1
27,Other,Female,0,M,Battery,0,0,0,0,2,Low,0,0
21,Other,Male,0,F,Robbery / No Weapon,0,0,0,0,6,Medium,1,1
35,African-American,Male,1,F,Aggravated Battery / Pregnant,0,0,0,1,1,Low,1,1
24,Caucasian,Female,0,F,Possession of Cocaine,0,0,0,0,8,High,1,0
49,Caucasian,Male,2,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,1
38,African-American,Male,9,F,arrest case no charge,0,0,0,0,6,Medium,1,1
61,Other,Male,0,M,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,Low,0,1
30,African-American,Female,0,M,Battery,0,0,0,0,2,Low,0,0
22,African-American,Male,3,F,Battery on a Person Over 65,0,0,0,0,6,Medium,1,1
25,African-American,Male,0,F,Poss Counterfeit Payment Inst,0,0,0,1,7,Medium,1,1
30,Hispanic,Female,3,M,Battery,0,0,0,1,3,Low,0,0
52,Caucasian,Male,0,M,Driving Under The Influence,0,0,0,0,1,Low,0,1
26,Caucasian,Male,0,F,Aggravated Battery / Pregnant,0,0,0,0,2,Low,1,1
26,Other,Male,0,M,Battery,0,0,0,0,4,Low,0,1
45,Caucasian,Male,9,F,Felony Petit Theft,0,0,0,1,9,High,1,1
20,African-American,Male,0,F,arrest case no charge,0,0,0,1,9,High,1,1
29,African-American,Male,4,F,arrest case no charge,0,0,0,0,8,High,1,1
43,Caucasian,Male,1,F,arrest case no charge,0,0,0,1,6,Medium,1,1
26,Caucasian,Male,2,F,D.U.I. Serious Bodily Injury,0,0,0,0,5,Medium,1,1
46,African-American,Female,4,F,arrest case no charge,0,0,0,0,4,Low,1,0
46,African-American,Female,0,F,Felony Driving While Lic Suspd,0,0,0,0,1,Low,1,0
29,African-American,Male,12,F,Possession of Cocaine,0,0,0,1,10,High,1,1
41,Caucasian,Male,0,M,DUI Property Damage/Injury,0,0,0,0,1,Low,0,1
25,African-American,Female,5,F,Poss Anti-Shoplifting Device,0,0,0,0,7,Medium,1,0
23,African-American,Male,2,F,Deliver Cocaine,1,0,0,0,7,Medium,1,1
